Time [s], Analyzer Name, Decoded Protocol Result
19.021242749999999,I2C,0x59 + ACK
19.021334249999999,I2C,0xE1 + ACK
19.021519250000001,I2C,Setup Write to [0x34] + ACK
19.021610750000001,I2C,0x33 + ACK
19.021702500000000,I2C,0x5A + ACK
19.021794000000000,I2C,0x11 + ACK
19.021979250000001,I2C,Setup Write to [0x34] + ACK
19.022070750000001,I2C,0x33 + ACK
19.022162250000001,I2C,0x60 + ACK
19.022254000000000,I2C,0x1E + ACK
19.022659999999998,I2C,Setup Write to [0x34] + ACK
19.022751499999998,I2C,0x33 + ACK
19.022843000000002,I2C,0x61 + ACK
19.022934750000001,I2C,0x61 + ACK
19.023124750000001,I2C,Setup Write to [0x34] + ACK
19.023216250000001,I2C,0x33 + ACK
19.023308000000000,I2C,0x62 + ACK
19.023399500000000,I2C,0x10 + ACK
19.023585499999999,I2C,Setup Write to [0x34] + ACK
19.023676999999999,I2C,0x33 + ACK
19.023768499999999,I2C,0xB0 + ACK
19.023860249999998,I2C,0x50 + ACK
19.024045250000000,I2C,Setup Write to [0x34] + ACK
19.024136750000000,I2C,0x33 + ACK
19.024228250000000,I2C,0xB2 + ACK
19.024319999999999,I2C,0x1A + ACK
19.024494749999999,I2C,Setup Write to [0x1A] + ACK
19.024586249999999,I2C,0x19 + NAK
19.024678000000002,I2C,0x59 + NAK
19.024769500000001,I2C,0x02 + ACK
19.062335999999998,I2C,Setup Write to [0x34] + ACK
19.062427499999998,I2C,0x30 + ACK
19.062519000000002,I2C,0x00 + ACK
19.062610750000001,I2C,0x00 + ACK
19.062795000000001,I2C,Setup Write to [0x1A] + ACK
19.062886500000001,I2C,0x18 + ACK
19.062978250000000,I2C,0x01 + ACK
19.063069750000000,I2C,0x00 + ACK
19.063266500000001,I2C,Setup Write to [0x34] + ACK
19.063358000000001,I2C,0x30 + ACK
19.063449500000001,I2C,0x49 + ACK
19.063541250000000,I2C,0x0A + ACK
19.701066749999999,I2C,Setup Write to [0x34] + ACK
19.701158499999998,I2C,0x30 + ACK
19.701250000000002,I2C,0x20 + ACK
19.701341500000002,I2C,0x4B + ACK
19.701527750000000,I2C,Setup Write to [0x34] + ACK
19.701619250000000,I2C,0x30 + ACK
19.701710750000000,I2C,0x21 + ACK
19.701802499999999,I2C,0x02 + ACK
19.701975500000000,I2C,Setup Write to [0x1A] + ACK
19.702067000000000,I2C,0x18 + ACK
19.702158749999999,I2C,0x11 + ACK
19.702250249999999,I2C,0x00 + ACK
19.702433500000001,I2C,Setup Write to [0x1A] + ACK
19.702525000000001,I2C,0x18 + ACK
19.702616750000001,I2C,0x0A + ACK
19.702708250000001,I2C,0x00 + ACK
19.702902250000001,I2C,Setup Write to [0x34] + ACK
19.702993750000001,I2C,0x30 + ACK
19.703085250000001,I2C,0x18 + ACK
19.703177000000000,I2C,0x47 + ACK
19.703350000000000,I2C,Setup Write to [0x1A] + ACK
19.703441500000000,I2C,0x18 + ACK
19.703533250000000,I2C,0x0C + NAK
19.703624749999999,I2C,0x02 + NAK
19.703818250000001,I2C,Setup Write to [0x34] + ACK
19.703909750000001,I2C,0x30 + ACK
19.704001250000001,I2C,0x1A + ACK
19.704093000000000,I2C,0x00 + ACK
19.734635999999998,I2C,Setup Write to [0x1A] + ACK
19.734727500000002,I2C,0x18 + ACK
19.734819250000001,I2C,0x10 + ACK
19.734910750000001,I2C,0x6D + ACK
19.735107750000001,I2C,Setup Write to [0x34] + ACK
19.735199250000001,I2C,0x30 + ACK
19.735290750000001,I2C,0x09 + ACK
19.735382500000000,I2C,0x02 + ACK
19.774692750000000,I2C,Setup Write to [0x34] + ACK
19.774784499999999,I2C,0x30 + ACK
19.774875999999999,I2C,0x20 + ACK
19.774967499999999,I2C,0xED + ACK
19.814736249999999,I2C,Setup Write to [0x34] + ACK
19.814827749999999,I2C,0x30 + ACK
19.814919249999999,I2C,0x20 + ACK
19.815010999999998,I2C,0x00 + ACK
19.815187250000001,I2C,Setup Write to [0x1A] + ACK
19.815279000000000,I2C,0x18 + ACK
19.815370500000000,I2C,0x10 + NAK
19.815462000000000,I2C,0x01 + NAK
19.854764249999999,I2C,Setup Write to [0x34] + ACK
19.854855749999999,I2C,0x30 + ACK
19.854947249999999,I2C,0x20 + ACK
19.855039000000001,I2C,0x9A + ACK
19.855225250000000,I2C,Setup Write to [0x34] + ACK
19.855316750000000,I2C,0x30 + ACK
19.855408250000000,I2C,0x21 + ACK
19.855499999999999,I2C,0x02 + ACK
19.894795500000001,I2C,Setup Write to [0x34] + ACK
19.894887000000001,I2C,0x30 + ACK
19.894978750000000,I2C,0x20 + ACK
19.895070250000000,I2C,0x07 + ACK
19.934828249999999,I2C,Setup Write to [0x34] + ACK
19.934919749999999,I2C,0x30 + ACK
19.935011249999999,I2C,0x20 + ACK
19.935103000000002,I2C,0x54 + ACK
19.935289250000000,I2C,Setup Write to [0x34] + ACK
19.935380750000000,I2C,0x30 + ACK
19.935472250000000,I2C,0x21 + ACK
19.935563999999999,I2C,0x01 + ACK
19.974847000000000,I2C,Setup Write to [0x1A] + ACK
19.974938500000000,I2C,0x18 + ACK
19.975030250000000,I2C,0x10 + ACK
19.975121750000000,I2C,0x35 + NAK
19.975318500000000,I2C,Setup Write to [0x34] + ACK
19.975410000000000,I2C,0x30 + ACK
19.975501500000000,I2C,0x21 + ACK
19.975593249999999,I2C,0x00 + ACK
20.014886250000000,I2C,Setup Write to [0x1A] + ACK
20.014977999999999,I2C,0x18 + ACK
20.015069499999999,I2C,0x10 + ACK
20.015160999999999,I2C,0x00 + NAK
20.015357999999999,I2C,Setup Write to [0x34] + ACK
20.015449499999999,I2C,0x30 + ACK
20.015540999999999,I2C,0x14 + ACK
20.015632750000002,I2C,0x02 + ACK
20.054938249999999,I2C,Setup Write to [0x34] + ACK
20.055029749999999,I2C,0x30 + ACK
20.055121249999999,I2C,0x14 + ACK
20.055212999999998,I2C,0x07 + ACK
20.094964500000000,I2C,Setup Write to [0x34] + ACK
20.095056000000000,I2C,0x30 + ACK
20.095147499999999,I2C,0x14 + ACK
20.095239249999999,I2C,0x0A + ACK
20.134999749999999,I2C,Setup Write to [0x1A] + ACK
20.135091500000001,I2C,0x18 + ACK
20.135183000000001,I2C,0x0A + ACK
20.135274500000001,I2C,0x06 + ACK
20.175030499999998,I2C,Setup Write to [0x1A] + ACK
20.175122000000002,I2C,0x18 + ACK
20.175213750000001,I2C,0x0A + ACK
20.175305250000001,I2C,0x07 + ACK
20.215079750000001,I2C,Setup Write to [0x34] + ACK
20.215171500000000,I2C,0x30 + ACK
20.215263000000000,I2C,0x14 + ACK
20.215354500000000,I2C,0x0F + ACK
20.295127749999999,I2C,Setup Write to [0x1A] + ACK
20.295219249999999,I2C,0x18 + ACK
20.295311000000002,I2C,0x0A + ACK
20.295402500000002,I2C,0x07 + ACK
20.335165000000000,I2C,Setup Write to [0x34] + ACK
20.335256500000000,I2C,0x30 + ACK
20.335348249999999,I2C,0x14 + ACK
20.335439749999999,I2C,0x0D + ACK
20.415233000000001,I2C,Setup Write to [0x34] + ACK
20.415324750000000,I2C,0x30 + ACK
20.415416250000000,I2C,0x14 + ACK
20.415507999999999,I2C,0x0C + ACK
20.455260249999998,I2C,Setup Write to [0x34] + ACK
20.455351749999998,I2C,0x30 + ACK
20.455443500000001,I2C,0x14 + ACK
20.455535000000001,I2C,0x0B + ACK
20.495301999999999,I2C,Setup Write to [0x34] + ACK
20.495393499999999,I2C,0x30 + ACK
20.495484999999999,I2C,0x14 + ACK
20.495576750000001,I2C,0x0A + ACK
20.535325749999998,I2C,Setup Write to [0x1A] + ACK
20.535417249999998,I2C,0x18 + ACK
20.535509000000001,I2C,0x0A + ACK
20.535600500000001,I2C,0x04 + NAK
20.655448750000001,I2C,Setup Write to [0x34] + ACK
20.655540250000001,I2C,0x30 + ACK
20.655631750000001,I2C,0x14 + ACK
20.655723500000001,I2C,0x08 + ACK
20.895642500000001,I2C,Setup Write to [0x1A] + ACK
20.895734250000000,I2C,0x18 + ACK
20.895825750000000,I2C,0x0A + ACK
20.895917250000000,I2C,0x03 + NAK
23.738057250000001,I2C,Setup Write to [0x34] + ACK
23.738148750000001,I2C,0x30 + ACK
23.738240250000000,I2C,0x20 + ACK
23.738332000000000,I2C,0x03 + ACK
23.738518500000001,I2C,Setup Write to [0x34] + ACK
23.738610000000001,I2C,0x30 + ACK
23.738701500000001,I2C,0x14 + ACK
23.738793250000001,I2C,0x00 + ACK
23.738976999999998,I2C,Setup Write to [0x34] + ACK
23.739068499999998,I2C,0x30 + ACK
23.739159999999998,I2C,0x18 + ACK
23.739251750000001,I2C,0xD9 + ACK
23.739435000000000,I2C,Setup Write to [0x34] + ACK
23.739526500000000,I2C,0x30 + ACK
23.739618000000000,I2C,0x19 + ACK
23.739709749999999,I2C,0x06 + ACK
23.881987250000002,I2C,Setup Write to [0x34] + ACK
23.882078750000002,I2C,0x30 + ACK
23.882170500000001,I2C,0x14 + ACK
23.882262000000001,I2C,0x07 + ACK
23.882448499999999,I2C,Setup Write to [0x34] + ACK
23.882539999999999,I2C,0x30 + ACK
23.882631499999999,I2C,0x18 + ACK
23.882723250000002,I2C,0x47 + ACK
23.882906500000001,I2C,Setup Write to [0x34] + ACK
23.882998250000000,I2C,0x30 + ACK
23.883089750000000,I2C,0x19 + ACK
23.883181499999999,I2C,0x05 + ACK
24.294238750000002,I2C,Setup Write to [0x34] + ACK
24.294330250000002,I2C,0x30 + ACK
24.294421750000001,I2C,0x14 + ACK
24.294513500000001,I2C,0x08 + ACK
24.414341749999998,I2C,Setup Write to [0x34] + ACK
24.414433249999998,I2C,0x30 + ACK
24.414524750000002,I2C,0x14 + ACK
24.414616500000001,I2C,0x09 + ACK
24.534439750000001,I2C,Setup Write to [0x34] + ACK
24.534531500000000,I2C,0x30 + ACK
24.534623000000000,I2C,0x14 + ACK
24.534714749999999,I2C,0x0A + ACK
24.654541500000001,I2C,Setup Write to [0x34] + ACK
24.654633000000000,I2C,0x30 + ACK
24.654724500000000,I2C,0x14 + ACK
24.654816250000000,I2C,0x0B + ACK
24.814679999999999,I2C,Setup Write to [0x34] + ACK
24.814771499999999,I2C,0x30 + ACK
24.814862999999999,I2C,0x14 + ACK
24.814954749999998,I2C,0x0C + ACK
24.974800999999999,I2C,Setup Write to [0x34] + ACK
24.974892749999999,I2C,0x30 + ACK
24.974984249999999,I2C,0x14 + ACK
24.975075749999998,I2C,0x0D + ACK
25.335109500000002,I2C,Setup Write to [0x1A] + ACK
25.335201000000001,I2C,0x18 + ACK
25.335292750000001,I2C,0x0A + ACK
25.335384250000001,I2C,0x07 + ACK
27.504096499999999,I2C,Setup Read to [0x8D] + ACK
41.869160999999998,I2C,0x0C + ACK
41.869252500000002,I2C,0x05 + ACK
41.869344249999997,I2C,0x03 + NAK
41.989181500000001,I2C,Setup Write to [0x1A] + ACK
41.989272999999997,I2C,0x18 + ACK
41.989364750000000,I2C,0x0A + ACK
41.989456250000003,I2C,0x08 + ACK
42.109295500000002,I2C,Setup Write to [0x1A] + ACK
42.109386999999998,I2C,0x18 + ACK
42.109478750000001,I2C,0x0A + ACK
42.109570249999997,I2C,0x08 + NAK
42.309465750000001,I2C,Setup Write to [0x34] + ACK
42.309557499999997,I2C,0x30 + ACK
42.309649000000000,I2C,0x14 + ACK
42.309740499999997,I2C,0x12 + ACK
42.669769250000002,I2C,Setup Write to [0x34] + ACK
42.669860749999998,I2C,0x30 + ACK
42.669952250000001,I2C,0x14 + ACK
42.670043999999997,I2C,0x13 + ACK
44.271128500000003,I2C,Setup Write to [0x34] + ACK
44.271220249999999,I2C,0x30 + ACK
44.271311750000002,I2C,0x14 + ACK
44.271403499999998,I2C,0x12 + ACK
44.991744250000004,I2C,Setup Write to [0x34] + ACK
44.991835999999999,I2C,0x30 + ACK
44.991927500000003,I2C,0x14 + ACK
44.992018999999999,I2C,0x11 + ACK
45.792421249999997,I2C,Setup Write to [0x34] + ACK
45.792513000000000,I2C,0x30 + ACK
45.792604500000003,I2C,0x14 + ACK
45.792696249999999,I2C,0x10 + ACK
61.628715499999998,I2C,0xFF + Missing ACK/NAK
84.865517999999994,I2C,Setup Write to [0x1A] + ACK
84.865609750000004,I2C,0x18 + ACK
84.865701250000001,I2C,0x0A + ACK
84.865792749999997,I2C,0x07 + NAK
87.908083500000004,I2C,Setup Write to [0x1A] + ACK
87.908175249999999,I2C,0x18 + ACK
87.908266749999996,I2C,0x0A + ACK
87.908358250000006,I2C,0x08 + ACK
